Value
1438.4
1438.4
1379.1
1379.1
1217.7
1217.7
1255.7
1255.7
1768.9
1768.9
1595.5
1595.5
1643.8
1643.8
1919.8
1919.8
1833.6
1833.6
1503.7
1503.7
1840.3
1840.3
1530.8
1530.8
1760.3
1760.3
2106.7
2106.7
1371.7
1371.7
1305.8
1305.8
2320.0
2320.0
2115.8
2115.8
1905.7
1905.7
3670.9
3670.9
4029.4
4029.4
5207.5
5207.5
4355.9
4355.9
4298.9
4298.9
5030.6
5030.6
5103.1
5103.1
5370.3
5370.3
4776.2
4776.2
5733.7
5733.7
4779.8
4779.8
5749.5
5749.5
5719.7
5719.7
6266.1
6266.1
6016.5
6016.5
7061.0
7061.0
6560.4
6560.4
6827.8
6827.8
6884.2
6884.2
5764.6
5764.6
6790.1
6790.1
6661.7
6661.7
6718.7
6718.7
2811.6
2811.6
3332.0
3332.0
3621.7
3621.7
3952.9
3952.9
3506.5
3506.5
3458.8
3458.8
3876.3
3876.3
3684.5
3684.5
4810.5
4810.5
4384.5
4384.5
4647.7
4647.7
4742.9
4742.9
5269.1
5269.1
4553.1
4553.1
5187.2
5187.2
4677.8
4677.8
4702.1
4702.1
4747.4
4747.4
3875.2
3875.2
4816.3
4816.3
4402.9
4402.9
4653.4
4653.4
4085.2
4085.2
2156.6
2156.6
2275.0
2275.0
2291.5
2291.5
2158.9
2158.9
2038.6
2038.6
2044.6
2044.6
2105.1
2105.1
1721.2
1721.2
2693.7
2693.7
2445.0
2445.0
2331.2
2331.2
2584.6
2584.6
2630.4
2630.4
2207.5
2207.5
2728.7
2728.7
2679.3
2679.3
2971.2
2971.2
2821.6
2821.6
1848.0
1848.0
2905.3
2905.3
2605.3
2605.3
2281.4
2281.4
2539.1
2539.1
1894.7
1894.7
1897.2
1897.2
2180.9
2180.9
2327.2
2327.2
2023.7
2023.7
2167.5
2167.5
1934.4
1934.4
2242.6
2242.6
2608.8
2608.8
2302.8
2302.8
2487.3
2487.3
2493.4
2493.4
2239.8
2239.8
2544.1
2544.1
2635.6
2635.6
2530.2
2530.2
2623.4
2623.4
2827.1
2827.1
1962.8
1962.8
2711.3
2711.3
3506.3
3506.3
3219.9
3219.9
2658.1
2658.1
1625.2
1034.8
987.1
1275.7
1359.2
799.6
1167.4
1290.3
697.1
1346.6
1774.6
2029.1
1692.1
1001.5
2494.1
2245.5
2182.2
1945.3
2625.9
2611.8
2930.6
339.0
344.8
250.0
200.0
333.3
400.0
250.0
625.0
375.0
1272.7
1375.0
2000.0
2181.8
1047.6
1388.9
1571.4
1060.0
2769.2
1714.3
1555.6
1307.7
3234.4
3226.1
3266.7
1826.1
2223.9
4554.8
2608.2
4030.3
2317.8
3791.3
3738.0
6179.1
4469.2
3327.1
5326.2
5342.4
5776.3
4672.4
5425.7
6221.5
6711.4
1186.0
750.0
750.0
1000.0
996.1
751.9
1423.3
1237.9
639.2
1633.4
1778.6
2004.5
1164.9
1088.4
2127.4
1895.0
1991.9
1812.5
2392.6
2501.4
2360.9
8734.9
2160.0
2225.7
1784.2
2548.0
2356.9
1700.9
2065.1
1946.6
1667.9
2226.3
2387.7
2341.6
2025.2
1462.7
2583.7
2432.2
2237.4
2119.2
2880.0
2601.0
3127.3
1676.6
1676.6
1676.6
1676.6
1676.6
1676.6
1676.6
1676.6
1676.6
1676.6
1676.6
1676.6
1709.4
1709.4
1709.4
1709.4
1709.4
1709.4
1831.3
1831.3
1831.3
1831.3
1831.3
1831.3
1947.2
1947.2
1947.2
1947.2
1947.2
1947.2
1179.2
1179.2
1179.2
1179.2
1179.2
1179.2
1871.9
1871.9
1871.9
1871.9
1871.9
1871.9
1988.7
1988.7
1988.7
1988.7
1988.7
1988.7
1841.0
1841.0
1841.0
1841.0
1841.0
1841.0
1890.4
1890.4
1890.4
1890.4
1890.4
1890.4
1947.9
1947.9
1947.9
1947.9
1947.9
1947.9
1952.2
1952.2
1952.2
1952.2
1952.2
1952.2
2233.3
2233.3
2233.3
2233.3
2233.3
2233.3
2318.9
2318.9
2318.9
2318.9
2318.9
2318.9
1666.0
1666.0
1666.0
1666.0
1666.0
1666.0
2152.1
2152.1
2152.1
2152.1
2152.1
2152.1
1017.9
1017.9
1017.9
1017.9
1017.9
1017.9
1460.7
1460.7
1460.7
1460.7
1460.7
1460.7
1594.5
1594.5
1594.5
1594.5
1594.5
1594.5
1778.7
1778.7
1778.7
1778.7
1778.7
1778.7
2171.9
2171.9
2171.9
2171.9
2171.9
2171.9
2210.9
2210.9
2210.9
2210.9
2210.9
2210.9
2050.2
2050.2
2050.2
2050.2
2050.2
2050.2
1072.4
1072.4
1072.4
1072.4
1072.4
1072.4
888.6
888.6
888.6
888.6
888.6
888.6
1162.7
1162.7
1162.7
1162.7
1162.7
1162.7
1315.1
1315.1
1315.1
1315.1
1315.1
1315.1
329.9
329.9
329.9
329.9
329.9
329.9
1325.7
1325.7
1325.7
1325.7
1325.7
1325.7
1191.4
1191.4
1191.4
1191.4
1191.4
1191.4
732.0
732.0
732.0
732.0
732.0
732.0
608.1
608.1
608.1
608.1
608.1
608.1
1054.6
1054.6
1054.6
1054.6
1054.6
1054.6
618.3
618.3
618.3
618.3
618.3
618.3
1323.1
1323.1
1323.1
1323.1
1323.1
1323.1
640.0
640.0
640.0
640.0
640.0
640.0
1227.3
1227.3
1227.3
1227.3
1227.3
1227.3
1166.2
1166.2
1166.2
1166.2
1166.2
1166.2
950.8
950.8
950.8
950.8
950.8
950.8
1022.9
1022.9
1022.9
1022.9
1022.9
1022.9
1308.4
1308.4
1308.4
1308.4
1308.4
1308.4
1135.4
1135.4
1135.4
1135.4
1135.4
1135.4
786.0
786.0
786.0
786.0
786.0
786.0
1476.5
1476.5
1476.5
1476.5
1476.5
1476.5
1417.9
1417.9
1417.9
1417.9
1417.9
1417.9
1239.5
1239.5
1239.5
1239.5
1239.5
1239.5
750.0
750.0
750.0
750.0
750.0
750.0
333.3
333.3
333.3
333.3
333.3
333.3
1750.0
1750.0
1750.0
1750.0
1750.0
1750.0
600.0
600.0
600.0
600.0
600.0
600.0
500.0
500.0
500.0
500.0
500.0
500.0
2125.0
2125.0
2125.0
2125.0
2125.0
2125.0
2111.1
2111.1
2111.1
2111.1
2111.1
2111.1
631.6
631.6
631.6
631.6
631.6
631.6
590.9
590.9
590.9
590.9
590.9
590.9
1373.3
1373.3
1373.3
1373.3
1373.3
1373.3
1393.2
1393.2
1393.2
1393.2
1393.2
1393.2
1683.5
1683.5
1683.5
1683.5
1683.5
1683.5
406.1
406.1
406.1
406.1
406.1
406.1
409.8
409.8
409.8
409.8
409.8
409.8
1655.3
1655.3
1655.3
1655.3
1655.3
1655.3
153.5
153.5
153.5
153.5
153.5
153.5
1007.7
1007.7
1007.7
1007.7
1007.7
1007.7
549.0
549.0
549.0
549.0
549.0
549.0
1375.0
1375.0
1375.0
1375.0
1375.0
1375.0
1735.5
1735.5
1735.5
1735.5
1735.5
1735.5
1666.3
1666.3
1666.3
1666.3
1666.3
1666.3
1116.7
1116.7
1116.7
1116.7
1116.7
1116.7
1499.4
1499.4
1499.4
1499.4
1499.4
1499.4
4182.1
4182.1
4182.1
4182.1
4182.1
4182.1
3993.8
3993.8
3993.8
3993.8
3993.8
3993.8
5172.1
5172.1
5172.1
5172.1
5172.1
5172.1
4426.1
4426.1
4426.1
4426.1
4426.1
4426.1
4662.0
4662.0
4662.0
4662.0
4662.0
4662.0
4826.3
4826.3
4826.3
4826.3
4826.3
4826.3
5768.9
5768.9
5768.9
5768.9
5768.9
5768.9
5940.3
5940.3
5940.3
5940.3
5940.3
5940.3
4754.4
4754.4
4754.4
4754.4
4754.4
4754.4
5121.2
5121.2
5121.2
5121.2
5121.2
5121.2
4936.0
4936.0
4936.0
4936.0
4936.0
4936.0
4647.1
4647.1
4647.1
4647.1
4647.1
4647.1
5492.9
5492.9
5492.9
5492.9
5492.9
5492.9
5632.6
5632.6
5632.6
5632.6
5632.6
5632.6
5798.3
5798.3
5798.3
5798.3
5798.3
5798.3
5385.6
5385.6
5385.6
5385.6
5385.6
5385.6
4910.3
4910.3
4910.3
4910.3
4910.3
4910.3
5691.2
5691.2
5691.2
5691.2
5691.2
5691.2
5817.1
5817.1
5817.1
5817.1
5817.1
5817.1
5559.3
5559.3
5559.3
5559.3
5559.3
5559.3
5739.0
5739.0
5739.0
5739.0
5739.0
5739.0
6465.4
6465.4
6465.4
6465.4
6465.4
6465.4
6444.1
6444.1
6444.1
6444.1
6444.1
6444.1
1465.9
1465.9
1465.9
1465.9
1465.9
1465.9
1465.9
1465.9
1465.9
1465.9
1465.9
1465.9
1456.7
1456.7
1456.7
1456.7
1456.7
1456.7
1685.3
1685.3
1685.3
1685.3
1685.3
1685.3
1739.2
1739.2
1739.2
1739.2
1739.2
1739.2
1030.1
1030.1
1030.1
1030.1
1030.1
1030.1
1650.5
1650.5
1650.5
1650.5
1650.5
1650.5
1571.3
1571.3
1571.3
1571.3
1571.3
1571.3
1743.9
1743.9
1743.9
1743.9
1743.9
1743.9
1978.0
1978.0
1978.0
1978.0
1978.0
1978.0
1914.4
1914.4
1914.4
1914.4
1914.4
1914.4
1613.9
1613.9
1613.9
1613.9
1613.9
1613.9
1828.4
1828.4
1828.4
1828.4
1828.4
1828.4
1852.7
1852.7
1852.7
1852.7
1852.7
1852.7
1435.2
1435.2
1435.2
1435.2
1435.2
1435.2
1814.5
1814.5
1814.5
1814.5
1814.5
1814.5
746.3
746.3
746.3
746.3
746.3
746.3
1213.7
1213.7
1213.7
1213.7
1213.7
1213.7
1332.9
1332.9
1332.9
1332.9
1332.9
1332.9
1366.5
1366.5
1366.5
1366.5
1366.5
1366.5
1365.2
1365.2
1365.2
1365.2
1365.2
1365.2
1726.1
1726.1
1726.1
1726.1
1726.1
1726.1
1538.8
1538.8
1538.8
1538.8
1538.8
1538.8
8800.0
8800.0
8800.0
8800.0
8800.0
8800.0
8842.7
8842.7
8842.7
8842.7
8842.7
8842.7
8834.6
8834.6
8834.6
8834.6
8834.6
8834.6
7640.0
7640.0
7640.0
7640.0
7640.0
7640.0
8153.7
8153.7
8153.7
8153.7
8153.7
8153.7
8800.3
8800.3
8800.3
8800.3
8800.3
8800.3
6354.0
6354.0
6354.0
6354.0
6354.0
6354.0
8326.3
8326.3
8326.3
8326.3
8326.3
8326.3
9161.5
9161.5
9161.5
9161.5
9161.5
9161.5
8257.3
8257.3
8257.3
8257.3
8257.3
8257.3
9307.1
9307.1
9307.1
9307.1
9307.1
9307.1
8258.0
8258.0
8258.0
8258.0
8258.0
8258.0
8330.5
8330.5
8330.5
8330.5
8330.5
8330.5
6616.8
6616.8
6616.8
6616.8
6616.8
6616.8
8260.9
8260.9
8260.9
8260.9
8260.9
8260.9
7598.8
7598.8
7598.8
7598.8
7598.8
7598.8
8460.9
8460.9
8460.9
8460.9
8460.9
8460.9
8909.8
8909.8
8909.8
8909.8
8909.8
8909.8
2488.3
2488.3
2488.3
2488.3
2488.3
2488.3
1986.5
1986.5
1986.5
1986.5
1986.5
1986.5
2543.1
2543.1
2543.1
2543.1
2543.1
2543.1
1283.4
1283.4
1283.4
1283.4
1283.4
1283.4
2169.7
2169.7
2169.7
2169.7
2169.7
2169.7
1855.5
1855.5
1855.5
1855.5
1855.5
1855.5
2067.7
2067.7
2067.7
2067.7
2067.7
2067.7
2619.5
2619.5
2619.5
2619.5
2619.5
2619.5
2132.1
2132.1
2132.1
2132.1
2132.1
2132.1
3221.5
3221.5
3221.5
3221.5
3221.5
3221.5
3400.3
3400.3
3400.3
3400.3
3400.3
3400.3
2553.9
2553.9
2553.9
2553.9
2553.9
2553.9
2456.1
2456.1
2456.1
2456.1
2456.1
2456.1
2736.7
2736.7
2736.7
2736.7
2736.7
2736.7
2662.9
2662.9
2662.9
2662.9
2662.9
2662.9
2520.5
2520.5
2520.5
2520.5
2520.5
2520.5
2091.8
2091.8
2091.8
2091.8
2091.8
2091.8
4025.2
4025.2
4025.2
4025.2
4025.2
4025.2
3509.6
3509.6
3509.6
3509.6
3509.6
3509.6
3027.9
3027.9
3027.9
3027.9
3027.9
3027.9
3055.8
3055.8
3055.8
3055.8
3055.8
3055.8
3396.0
3396.0
3396.0
3396.0
3396.0
3396.0
3441.9
3441.9
3441.9
3441.9
3441.9
3441.9
1571.8
1571.8
1571.8
1571.8
1571.8
1571.8
1555.1
1555.1
1555.1
1555.1
1555.1
1555.1
2114.1
2114.1
2114.1
2114.1
2114.1
2114.1
1616.8
1616.8
1616.8
1616.8
1616.8
1616.8
1999.9
1999.9
1999.9
1999.9
1999.9
1999.9
1531.8
1531.8
1531.8
1531.8
1531.8
1531.8
1874.0
1874.0
1874.0
1874.0
1874.0
1874.0
1897.4
1897.4
1897.4
1897.4
1897.4
1897.4
1703.5
1703.5
1703.5
1703.5
1703.5
1703.5
2266.7
2266.7
2266.7
2266.7
2266.7
2266.7
1871.4
1871.4
1871.4
1871.4
1871.4
1871.4
1462.6
1462.6
1462.6
1462.6
1462.6
1462.6
1948.7
1948.7
1948.7
1948.7
1948.7
1948.7
2213.6
2213.6
2213.6
2213.6
2213.6
2213.6
1681.0
1681.0
1681.0
1681.0
1681.0
1681.0
2099.3
2099.3
2099.3
2099.3
2099.3
2099.3
1973.0
1973.0
1973.0
1973.0
1973.0
1973.0
2328.9
2328.9
2328.9
2328.9
2328.9
2328.9
1892.6
1892.6
1892.6
1892.6
1892.6
1892.6
1904.2
1904.2
1904.2
1904.2
1904.2
1904.2
1713.6
1713.6
1713.6
1713.6
1713.6
1713.6
2259.8
2259.8
2259.8
2259.8
2259.8
2259.8
2233.6
2233.6
2233.6
2233.6
2233.6
2233.6
1634.4
1634.4
1634.4
1634.4
1634.4
1634.4
1634.4
1634.4
1634.4
1634.4
1634.4
1634.4
1469.8
1469.8
1469.8
1469.8
1469.8
1469.8
1781.2
1781.2
1781.2
1781.2
1781.2
1781.2
1965.8
1965.8
1965.8
1965.8
1965.8
1965.8
1135.6
1135.6
1135.6
1135.6
1135.6
1135.6
1789.9
1789.9
1789.9
1789.9
1789.9
1789.9
2167.3
2167.3
2167.3
2167.3
2167.3
2167.3
1841.2
1841.2
1841.2
1841.2
1841.2
1841.2
1859.6
1859.6
1859.6
1859.6
1859.6
1859.6
2006.6
2006.6
2006.6
2006.6
2006.6
2006.6
1820.9
1820.9
1820.9
1820.9
1820.9
1820.9
2107.6
2107.6
2107.6
2107.6
2107.6
2107.6
1999.8
1999.8
1999.8
1999.8
1999.8
1999.8
1634.8
1634.8
1634.8
1634.8
1634.8
1634.8
2021.3
2021.3
2021.3
2021.3
2021.3
2021.3
917.3
917.3
917.3
917.3
917.3
917.3
1078.8
1078.8
1078.8
1078.8
1078.8
1078.8
1583.1
1583.1
1583.1
1583.1
1583.1
1583.1
1572.9
1572.9
1572.9
1572.9
1572.9
1572.9
2030.1
2030.1
2030.1
2030.1
2030.1
2030.1
2151.1
2151.1
2151.1
2151.1
2151.1
2151.1
1760.9
1760.9
1760.9
1760.9
1760.9
1760.9
5199.8
4806.4
4881.0
4144.2
4685.9
4649.5
4170.2
4825.8
4561.2
4726.8
3819.5
4655.3
4286.6
5261.7
4587.6
4427.6
4194.8
5207.9
4600.5
4606.3
5606.4
4399.5
5148.6
8180.0
8480.0
6480.0
8971.0
7916.0
8500.0
8620.0
9086.9
8117.3
3940.2
3693.7
3383.4
3610.7
3479.1
3964.0
3670.0
4268.0
4053.0
4292.1
3564.8
4078.1
3642.7
4584.3
4250.2
3731.8
3179.1
4066.6
3964.2
3683.3
4387.2
3767.6
3752.9
6766.6
6729.9
6808.1
5244.7
1904.6
2495.8
1748.0
2316.8
2250.5
2276.8
2010.0
2200.0
2518.9
2720.9
2113.9
2073.6
2524.4
2509.2
2826.7
2597.0
2621.1
2936.9
2817.1
2750.1
2869.1
2805.1
1969.7
5047.9
5073.5
5393.8
4224.6
5208.8
5085.6
5006.9
5204.4
5074.9
5434.8
4468.8
5241.2
4966.7
5923.4
5028.6
4906.6
4776.3
5693.5
4929.5
5011.7
5854.9
4138.8
5374.3
2010.6
1469.0
1631.3
1573.2
1422.8
1445.6
1282.9
1812.2
2023.1
2237.3
2280.0
2201.6
2207.7
2221.8
2329.9
2508.0
2394.1
1939.7
2344.8
2473.9
2425.7
253.7
142.4
384.4
312.8
2117.3
1884.4
1095.7
1334.8
1412.4
1384.9
1518.7
2038.2
1816.6
1898.4
1476.3
1418.2
1864.5
953.5
1343.7
1307.7
1301.6
1874.0
1391.8
1461.9
1181.0
1736.9
2434.0
2954.1
3534.3
3248.4
3782.3
4346.3
4607.1
4770.3
4577.7
4617.5
4778.4
4799.0
4555.1
4546.0
5102.9
5390.3
1848.8
1197.2
1337.8
1153.4
1307.9
998.3
838.2
1351.6
1079.9
718.3
1602.0
1601.3
1741.9
1781.8
1598.3
2243.3
2096.1
1673.0
2019.0
2060.4
1915.1
8270.1
7805.9
8262.3
8271.1
8935.7
729.2
946.1
1005.9
1989.0
3691.7
4608.2
4804.6
4441.5
5019.1
4849.5
4653.2
3981.0
3590.3
4237.5
3388.6
2797.3
2527.9
2396.3
2094.7
2224.9
2280.8
57.8
165.9
232.3
131.7
138.9
83.3
85.7
339.0
1000.0
1200.0
150.0
500.0
114.1
81.1
190.5
1000.0
936.3
1066.7
1111.1
1200.0
1194.0
1222.2
1756.8
578.9
490.6
400.0
500.0
581.8
593.9
527.6
506.2
489.7
2170.5
1685.5
1629.6
1494.0
1662.7
1691.4
1576.4
1999.2
2322.3
2615.4
2602.8
2574.8
2581.8
2605.0
2672.2
2725.1
2594.6
1938.1
2437.6
2614.4
2671.9
1666.7
1600.0
1793.1
1793.1
1793.1
1740.0
1984.2
2165.7
2476.2
3000.0
3050.0
3550.0
3600.0
3800.0
4000.0
4761.9
6000.0
7533.3
7308.5
7340.4
7413.2
628.0
613.0
635.1
615.6
619.0
600.0
643.0
636.2
651.6
588.4
726.7
705.7
741.1
731.0
917.6
784.3
812.7
876.0
859.7
853.0
884.8
886.4
896.6
681.7
734.2
701.9
744.7
726.0
729.4
726.0
728.2
712.9
823.3
768.4
823.3
715.3
726.8
735.7
766.9
779.4
766.7
801.1
795.1
802.6
909.1
961.0
741.9
748.7
731.5
787.8
809.2
809.0
825.0
826.3
790.7
804.5
767.4
766.6
732.1
790.5
787.0
856.9
849.2
985.6
853.2
919.9
969.5
929.0
1035.2
1001.5
978.1
931.9
935.1
904.2
1070.0
1016.6
1091.4
733.9
1234.6
2059.7
3221.6
4034.9
4824.3
5331.1
5299.8
5981.2
6017.2
5683.1
5837.8
6151.2
6583.8
6595.3
9141.0
2566.1
2659.2
2689.3
2718.5
2532.8
2652.7
2762.9
2743.1
2935.8
3213.9
3483.6
3402.0
3490.2
3535.9
3781.4
3854.1
4083.3
4144.1
4240.4
4342.2
4391.7
4420.6
4531.7
810.3
837.6
898.8
894.8
989.2
980.4
995.9
1029.7
790.1
1234.6
1234.6
1234.6
1236.1
1163.3
1321.4
1358.7
1346.2
2150.5
1330.0
1280.6
1466.7
1345.2
1134.3
1414.8
1514.4
1471.7
1502.6
1466.0
1709.0
1589.8
1581.4
1472.9
1503.4
1676.7
1853.4
1845.7
1839.0
1948.3
1953.1
2054.4
2240.8
2162.7
2210.4
2164.3
2164.4
1952.7
1747.8
1534.4
1847.1
2175.3
2151.6
2395.9
2601.2
2778.9
3013.8
2662.3
2838.5
2378.3
1901.7
2346.2
2665.4
1934.2
1456.1
1871.7
2252.2
2490.0
3272.5
3070.4
2690.5
2847.2
3610.4
3517.4
2891.0
2953.1
3442.7
2935.2
3000.0
1200.0
500.0
2454.5
2300.0
2033.3
2652.2
2605.3
2307.7
2591.7
3288.9
3529.7
3996.5
3939.0
5065.3
4389.0
4681.8
4930.6
6595.0
5040.7
5565.6
2170.0
2817.5
2064.9
1893.8
2109.0
2528.6
1711.3
1259.1
1735.4
1803.4
2193.1
2877.5
2662.1
2287.6
2682.8
3351.3
3353.0
2465.7
2845.6
3219.8
2639.1
2798.3
2682.6
2280.2
2479.1
2198.9
2513.2
2134.7
1732.2
2136.7
2125.5
2691.9
3304.0
3281.2
2819.1
3277.1
3975.2
3542.8
2885.1
3308.8
3582.2
3061.0
6874.2
7159.2
7548.5
7869.7
7547.8
7495.7
7705.1
6000.1
8390.6
9145.7
7695.2
7823.5
8325.2
5452.8
5000.0
5538.5
5498.1
5144.3
5026.2
4782.9
5972.6
6198.9
5092.3
5034.2
5642.9
5480.0
7919.8
8047.5
8275.7
8980.6
8273.3
8254.9
7890.8
8758.5
8827.2
8404.6
8452.2
8934.9
289.9
396.2
189.9
135.3
169.8
947.6
246.3
286.7
91.0
111.1
112.3
199.2
294.7
174.3
229.7
251.1
121.9
184.4
242.9
161.7
347.3
137.0
84.9
250.0
366.3
290.9
523.6
218.2
359.7
359.2
245.5
336.4
266.9
358.2
378.6
421.8
334.3
421.1
502.4
468.2
550.7
504.2
570.1
669.0
677.9
316.8
2617.8
2226.8
2147.4
2068.1
1988.7
1909.3
1892.9
1721.8
1666.7
1632.3
1586.2
1571.4
1454.9
1268.6
1161.2
1045.6
900.0
800.0
1497.6
1497.6
1497.6
1497.6
1497.6
1497.6
1497.6
1497.6
1497.6
1145.8
1145.8
1145.8
1145.8
1145.8
1145.8
1145.8
1145.8
1145.8
1873.2
1873.2
1873.2
1873.2
1873.2
1873.2
1873.2
1873.2
1873.2
1639.5
1639.5
1639.5
1639.5
1639.5
1639.5
1639.5
1639.5
1639.5
1690.3
1690.3
1690.3
1690.3
1690.3
1690.3
1690.3
1690.3
1690.3
1506.4
1506.4
1506.4
1506.4
1506.4
1506.4
1506.4
1506.4
1506.4
2488.7
2488.7
2488.7
2488.7
2488.7
2488.7
2488.7
2488.7
2488.7
2028.1
2028.1
2028.1
2028.1
2028.1
2028.1
2028.1
2028.1
2028.1
1925.5
1925.5
1925.5
1925.5
1925.5
1925.5
1925.5
1925.5
1925.5
2345.0
2345.0
2345.0
2345.0
2345.0
2345.0
2345.0
2345.0
2345.0
